KINDPATENT,Patent office,KINDREGION,Reference region,REGIONS,Regions,TECHNO,Total patents and by technologies,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,TOTAL,Total Patents,2010,2010,NBR,Number,0,Units,,,1877.8419,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,TOTAL,Total Patents,2011,2011,NBR,Number,0,Units,,,1994.0033,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,TOTAL,Total Patents,2012,2012,NBR,Number,0,Units,,,1967.6993,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,TOTAL,Total Patents,2013,2013,NBR,Number,0,Units,,,1969.8970000000002,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1977,1977,NBR,Number,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1978,1978,NBR,Number,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1979,1979,NBR,Number,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1980,1980,NBR,Number,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1981,1981,NBR,Number,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1982,1982,NBR,Number,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1983,1983,NBR,Number,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1984,1984,NBR,Number,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1985,1985,NBR,Number,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1986,1986,NBR,Number,0,Units,,,0.5,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1987,1987,NBR,Number,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1988,1988,NBR,Number,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1989,1989,NBR,Number,0,Units,,,2.6667,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1990,1990,NBR,Number,0,Units,,,3.3333,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1991,1991,NBR,Number,0,Units,,,1.5833,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1992,1992,NBR,Number,0,Units,,,4.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1993,1993,NBR,Number,0,Units,,,1.0833,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1994,1994,NBR,Number,0,Units,,,1.3667,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1995,1995,NBR,Number,0,Units,,,3.1667,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1996,1996,NBR,Number,0,Units,,,2.2667,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1997,1997,NBR,Number,0,Units,,,1.2833,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1998,1998,NBR,Number,0,Units,,,8.2491,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1999,1999,NBR,Number,0,Units,,,24.75,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,2000,2000,NBR,Number,0,Units,,,38.25,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,2001,2001,NBR,Number,0,Units,,,48.1167,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,2002,2002,NBR,Number,0,Units,,,73.3435,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,2003,2003,NBR,Number,0,Units,,,76.044,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,2004,2004,NBR,Number,0,Units,,,72.5255,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,2005,2005,NBR,Number,0,Units,,,81.7,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,2006,2006,NBR,Number,0,Units,,,92.6762,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,2007,2007,NBR,Number,0,Units,,,76.4607,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,2008,2008,NBR,Number,0,Units,,,108.1369,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,2009,2009,NBR,Number,0,Units,,,104.4255,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,2010,2010,NBR,Number,0,Units,,,121.131,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,2011,2011,NBR,Number,0,Units,,,109.7077,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,2012,2012,NBR,Number,0,Units,,,136.3979,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,2013,2013,NBR,Number,0,Units,,,104.0365,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,ICT,ICT,1977,1977,NBR,Number,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,ICT,ICT,1978,1978,NBR,Number,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,ICT,ICT,1979,1979,NBR,Number,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,ICT,ICT,1980,1980,NBR,Number,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,ICT,ICT,1981,1981,NBR,Number,0,Units,,,0.5,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,ICT,ICT,1982,1982,NBR,Number,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,ICT,ICT,1983,1983,NBR,Number,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,ICT,ICT,1984,1984,NBR,Number,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,ICT,ICT,1985,1985,NBR,Number,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,ICT,ICT,1986,1986,NBR,Number,0,Units,,,0.75,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,ICT,ICT,1987,1987,NBR,Number,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,ICT,ICT,1988,1988,NBR,Number,0,Units,,,1.6667,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,ICT,ICT,1989,1989,NBR,Number,0,Units,,,1.5,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,ICT,ICT,1990,1990,NBR,Number,0,Units,,,0.25,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,ICT,ICT,1991,1991,NBR,Number,0,Units,,,0.9167,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,ICT,ICT,1992,1992,NBR,Number,0,Units,,,1.9167,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,ICT,ICT,1993,1993,NBR,Number,0,Units,,,1.5833,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,ICT,ICT,1994,1994,NBR,Number,0,Units,,,1.9742,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,ICT,ICT,1995,1995,NBR,Number,0,Units,,,4.2345,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,ICT,ICT,1996,1996,NBR,Number,0,Units,,,3.0545,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,ICT,ICT,1997,1997,NBR,Number,0,Units,,,5.3083,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,ICT,ICT,1998,1998,NBR,Number,0,Units,,,9.9519,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,ICT,ICT,1999,1999,NBR,Number,0,Units,,,38.519,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,ICT,ICT,2000,2000,NBR,Number,0,Units,,,49.4676,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,ICT,ICT,2001,2001,NBR,Number,0,Units,,,79.8071,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,ICT,ICT,2002,2002,NBR,Number,0,Units,,,117.0837,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,ICT,ICT,2003,2003,NBR,Number,0,Units,,,147.3964,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,ICT,ICT,2004,2004,NBR,Number,0,Units,,,158.5376,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,ICT,ICT,2005,2005,NBR,Number,0,Units,,,237.3259,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,ICT,ICT,2006,2006,NBR,Number,0,Units,,,291.5279,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,ICT,ICT,2007,2007,NBR,Number,0,Units,,,337.2757,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,ICT,ICT,2008,2008,NBR,Number,0,Units,,,342.4727,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,ICT,ICT,2009,2009,NBR,Number,0,Units,,,410.9641,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,ICT,ICT,2010,2010,NBR,Number,0,Units,,,508.411,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,ICT,ICT,2011,2011,NBR,Number,0,Units,,,713.4574,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,ICT,ICT,2012,2012,NBR,Number,0,Units,,,632.9767,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,ICT,ICT,2013,2013,NBR,Number,0,Units,,,695.6393,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1977,1977,NBR,Number,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1978,1978,NBR,Number,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1979,1979,NBR,Number,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1980,1980,NBR,Number,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1981,1981,NBR,Number,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1982,1982,NBR,Number,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1983,1983,NBR,Number,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1984,1984,NBR,Number,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1985,1985,NBR,Number,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1986,1986,NBR,Number,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1987,1987,NBR,Number,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1988,1988,NBR,Number,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1989,1989,NBR,Number,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1990,1990,NBR,Number,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1991,1991,NBR,Number,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1992,1992,NBR,Number,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1993,1993,NBR,Number,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1994,1994,NBR,Number,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1995,1995,NBR,Number,0,Units,,,0.2,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1996,1996,NBR,Number,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1997,1997,NBR,Number,0,Units,,,0.2,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1998,1998,NBR,Number,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1999,1999,NBR,Number,0,Units,,,0.3333,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,2000,2000,NBR,Number,0,Units,,,2.4444,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,2001,2001,NBR,Number,0,Units,,,2.45,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,2002,2002,NBR,Number,0,Units,,,6.5,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,2003,2003,NBR,Number,0,Units,,,19.4345,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,2004,2004,NBR,Number,0,Units,,,7.85,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,2005,2005,NBR,Number,0,Units,,,9.75,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,2006,2006,NBR,Number,0,Units,,,12.2833,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,2007,2007,NBR,Number,0,Units,,,10.081,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,2008,2008,NBR,Number,0,Units,,,18.05,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,2009,2009,NBR,Number,0,Units,,,16.6738,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,2010,2010,NBR,Number,0,Units,,,28.4262,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,2011,2011,NBR,Number,0,Units,,,24.4333,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,2012,2012,NBR,Number,0,Units,,,17.8357,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1977,1977,PC,Percentage,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1978,1978,PC,Percentage,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1979,1979,PC,Percentage,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1980,1980,PC,Percentage,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1981,1981,PC,Percentage,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1982,1982,PC,Percentage,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1983,1983,PC,Percentage,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1984,1984,PC,Percentage,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1985,1985,PC,Percentage,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1986,1986,PC,Percentage,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1987,1987,PC,Percentage,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1988,1988,PC,Percentage,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1989,1989,PC,Percentage,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1990,1990,PC,Percentage,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1991,1991,PC,Percentage,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1992,1992,PC,Percentage,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1993,1993,PC,Percentage,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1994,1994,PC,Percentage,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1995,1995,PC,Percentage,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1996,1996,PC,Percentage,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1997,1997,PC,Percentage,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1998,1998,PC,Percentage,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1999,1999,PC,Percentage,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,2000,2000,PC,Percentage,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,2001,2001,PC,Percentage,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,2002,2002,PC,Percentage,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,2003,2003,PC,Percentage,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,2004,2004,PC,Percentage,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,2005,2005,PC,Percentage,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,2006,2006,PC,Percentage,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,2007,2007,PC,Percentage,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,2008,2008,PC,Percentage,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,2009,2009,PC,Percentage,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,2010,2010,PC,Percentage,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,2011,2011,PC,Percentage,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,2012,2012,PC,Percentage,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,2013,2013,PC,Percentage,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,TOTAL_COV,Rate of successful regionalisation (%),1977,1977,NBR,Number,0,Units,,,0.0,,
PCT_A,Patent applications filed under the PCT,INVENTORS,Inventor(s)'s country(ies) of residence,IND,India,TOTAL_COV,Rate of successful regionalisation (%),1978,1978,NBR,Number,0,Units,,,0.0,,
